"Ticks","placeholder","Changers","Stayers"
738,,20826.87718417538,949542.0193214056
739,,20556.127780781095,949946.6630604124
740,,20288.89811963094,963410.1740666318
741,,20389.72720488831,961529.1063234397
742,,20124.660751224754,957114.2048825148
743,,19863.040161458826,961242.7943502095
744,,19604.82063935987,963727.278996652
745,,19349.95797104819,967869.0205362039
746,,19618.728825976264,949952.0168661631
747,,19805.327273079773,960375.6603779033
748,,19547.858018529743,954886.303320965
749,,19688.20731161679,958574.7113078234
750,,19432.260616565763,959914.0181393725
751,,19179.641228550412,969426.7509610897
752,,19323.851891044942,955423.5674109224
753,,19072.64181646136,948867.2245094377
754,,19407.72062180345,958372.4515972645
755,,19155.42025372,955171.3055517604
756,,18906.399790421638,952893.1796930651
757,,19060.352510107066,951418.464531693
758,,19294.070042013886,949132.665754827
759,,19414.15891472708,955208.3294307416
760,,19636.95079645192,952636.7760267784
761,,19823.910599928495,950129.1716222689
762,,20085.09779605297,942077.8957223856
763,,20363.466736217157,953723.2283249113
764,,20098.741668646337,956694.1088191969
765,,20311.61089764743,951758.3967195138
766,,20474.52243312023,948472.9706384912
767,,20725.239941212414,956066.535670539
768,,20455.81182197665,947455.7668937264
769,,20779.463516693355,949966.0187739362
770,,20936.513590132683,949207.1911985723
771,,21321.533847739687,955462.9972250995
772,,21608.767107607273,962482.5392955097
773,,21865.37346816091,956647.9172362393
774,,21581.123613074826,964204.1465155606
775,,21797.240233767956,952490.7029994455
776,,21964.571088994497,959054.9349647319
777,,22222.833374764978,961205.4364621855
778,,21933.93654089302,960308.5007660509
779,,21648.795365861413,963721.6160406177
780,,21367.361026105216,969220.2427251973
781,,21089.585332765844,965071.850005435
782,,21139.835841205753,965660.6226312394
783,,21535.344397321976,969545.2822429115
784,,21826.742350358156,955533.3749105667
785,,22008.684405635344,959119.7256276937
786,,22238.261183873212,954190.7847633066
787,,21949.163788482856,951310.7085133928
788,,21663.82465923258,948283.399084232
789,,22044.573353723332,950581.5895732596
790,,22159.86325350241,945525.4106512864
791,,21871.785031206888,954521.458097057
792,,22171.153698987608,958669.409276081
793,,21882.928700900768,967397.2397559271
794,,22172.638646199714,956915.3724237473
795,,21884.394343799104,965596.0183801071
796,,22161.83111753921,960000.2159248742
797,,21873.727313011197,957286.4737747316
798,,21970.427366772226,958573.0310541881
799,,21684.811811004183,957184.283765648
800,,21969.354262355886,950645.2818640672
801,,22161.88857876239,953328.0587108983
802,,22301.25978603787,948237.304034502
803,,22751.405187111348,959202.4490674058
804,,23062.27710287642,958584.154279933
805,,22762.467500539027,954850.5422816668
806,,22466.555423032012,952434.9504939897
807,,22174.4902025326,952963.6683030993
808,,21886.221829899678,961933.8512000386
809,,22078.277920449655,959434.9764270533
810,,22396.539993497918,968387.486760424
811,,22542.52384894895,971821.8010817998
812,,22746.535872942753,947255.7251825137
813,,23009.548571708398,950526.9576885244
814,,23264.50417861805,948632.0133779823
815,,22962.065624296025,958936.9834402765
816,,22663.55877118017,965274.2045461019
817,,22368.93250715483,964374.377574542
818,,22078.136384561814,966513.5427840215
819,,22349.559861540027,969794.9814428966
820,,22537.89736448219,964802.9945149878
821,,22244.904698743914,960600.6320935076
822,,22392.297877547524,955863.8771844323
823,,22531.06840624569,956317.1991700069
824,,22238.16451696449,954556.7230183742
825,,21949.06837824396,951635.0009630948
826,,21663.730489326776,955080.7217050935
827,,21984.023042633828,954180.488738102
828,,21698.230743079595,957223.6589058703
829,,21416.15374341956,961661.6380049862
830,,21548.393940473456,953656.7751579896
831,,21730.292162979542,958016.9695169388
832,,22013.89833345153,952168.6952450761
833,,21727.717655116656,952031.4717954666
834,,21445.25732560014,957282.32513495
835,,21166.468980367335,962866.9095747018
836,,20891.304883622564,970348.8377938867
837,,21139.23058556133,952269.996401247
838,,20864.420587949033,948604.9869813893
839,,20593.183120305697,960084.9644125164
840,,20325.47173974173,957848.7640314915
841,,20061.240607125077,964632.1108299543
842,,19800.444479232465,964988.7738553261
843,,19543.038701002435,960396.8046832526
844,,19806.64612040394,958155.1338114827
845,,20059.13818152562,957662.6402666406
846,,19798.369385165788,965369.2762610258
847,,19998.81284223868,960966.3983141887
848,,19738.82827528958,961105.9565229468
849,,19482.223507710816,956577.3195590199
850,,19664.38633651978,950102.2887309442
851,,19408.74931414503,947736.8703127124
852,,19650.676561515153,954270.9150947699
853,,19788.768084836676,959366.9549625324
854,,19531.514099733802,964298.2707048196
855,,19277.604416437265,967554.4608855115
856,,19306.321972135673,963958.721447096
857,,19418.69234007048,971642.567030946
858,,19166.249339649563,972253.1230205182
859,,19461.355247520645,972826.2195319894
860,,19208.35762930288,965628.3980581503
861,,19476.611001513196,962302.8518032847
862,,19223.415058493527,963698.9252156459
863,,19449.347381983283,964366.2675617553
864,,19196.5058660175,963564.301768174
865,,18946.951289759276,970267.5205506561
866,,19159.969745298615,975448.029701193
867,,18910.890138609728,961424.5374347237
868,,18665.0485668078,954092.8730460866
869,,18894.169449061676,953631.4413514839
870,,18648.545246223875,957909.8474571218
871,,18789.20026570543,971533.1366792222
872,,18871.13620563301,954989.0666378384
873,,19139.63928033033,964634.0590949535
874,,18890.823969686036,957018.2664828147
875,,19249.045799062627,951262.7474334479
876,,18998.808203674824,962073.2691406092
877,,18751.82369702705,966484.5403982572
878,,18508.04998896569,970212.1470476984
879,,18267.445339109137,970782.801722465
880,,18029.96854970072,968551.0274134416
881,,17795.57895855461,964237.3331065074
882,,17964.255232339077,955451.7065306603
883,,17730.71991431867,960705.3401278488
884,,17500.220555432534,954058.4205889578
885,,17272.71768821191,954674.1750853977
886,,17048.17235826515,966312.1951216102
887,,17245.344290878704,961020.7081885127
888,,17427.294211646407,956775.8014120292
889,,17506.7203558221,955965.0553941719
890,,17279.132991196424,962160.9400030688
891,,17409.2852200751,951067.5844850318
892,,17182.964512214123,954534.0510466445
893,,17438.42476826186,949449.2025265937
894,,17211.72524627445,957221.7034712641
895,,17399.78465555014,959551.7646972013
896,,17173.58745502798,959123.538321928
897,,16950.33081811261,964179.8653890417
898,,16729.976517477153,947886.0397777772
899,,16903.14300034623,946542.1827031104
900,,16683.402141341725,951662.1676547988
901,,16797.251726731447,946572.8419429841
902,,16578.887454283933,953753.0196245532
903,,16718.35634915873,954023.8974137555
904,,16914.52489269756,953726.2689888416
905,,16694.636069092492,956254.5611369148
906,,16862.581415963123,948908.095328168
907,,17025.319750751343,955175.4619807162
908,,17263.774105960914,954436.7705973232
909,,17039.34504258342,954976.4729805425
910,,16817.833557029837,955973.0889324077
911,,16977.84553774926,961944.5637088906
912,,16757.133545758516,959349.0025246898
913,,16971.806659102833,956393.2533761461
914,,17213.089612711272,957890.5131851877
915,,16989.319447746024,955439.2755695175
916,,17051.430695779505,954259.175246933
917,,17369.90156148665,952224.2135393507
918,,17566.992024629795,958025.8184835172
919,,17338.621128309605,956488.8741759013
920,,17526.272594880615,963097.7238616225
921,,17298.431051147163,958820.011285808
922,,17073.55144748225,955059.6544314603
923,,17174.779689456464,964265.1930161404
924,,16951.50755349352,968658.0467660895
925,,16731.13795529811,968698.9163056483
926,,16979.916194432964,967167.8455426544
927,,16759.177283905337,970159.9209424781
928,,16541.307979214573,961700.6256210542
929,,16740.113475205497,961102.0069078207
930,,16995.513593713767,959892.8872303971
931,,16774.571916995497,948028.1365228571
932,,16909.73448129255,950429.961332909
933,,16689.907933035738,952297.9103095101
934,,16472.939129906277,961485.8629432585
935,,16718.566742481136,943946.6646930631
936,,16501.22537482888,946393.1220841366
937,,16286.709444956095,944375.3262617153
938,,16074.98222217167,940916.1724979577
939,,15866.00745328344,943705.1816938849
940,,15659.74935639076,945870.6872026726
941,,15456.172614757683,939018.8166816566
942,,15255.242370765825,946938.9148713449
943,,15056.92421994587,953870.1439558526
944,,15157.986249984473,957770.6627717362
945,,15271.581985284327,947758.8241706875
946,,15490.868243355215,948851.3377552204
947,,15289.486956191598,945991.6014040587
948,,15517.782998304536,953809.9167993033
949,,15743.520725650307,959028.7334691996
950,,15917.875398929662,957257.9410240597
951,,16095.571987858642,958403.998903201
952,,16312.838558579399,956863.1118188826
953,,16396.566496867847,957047.9666937947
954,,16472.974765955696,955800.5075180276
955,,16258.826093998281,958365.352398671
956,,16047.461354776293,952062.9670799938
957,,16258.443619643152,956650.9583139651
958,,16325.854951860876,960814.2424261002
959,,16113.618837486683,957226.947953922
960,,16371.754275621981,953069.2457338388
961,,16565.13215660794,951359.4491105502
962,,16764.34205822743,951465.3512225891
963,,16546.405611470473,949164.5022935313
964,,16903.299421061238,956004.8294262502
965,,17024.139324336076,957446.9699670196
966,,17225.52483862639,958306.4966310152
967,,17001.593015724247,962076.5041180131
968,,16780.572306519836,953907.1504311279
969,,16562.424866535075,953295.4051122082
970,,16715.013107090374,955746.9431335926
971,,16920.979460756917,958659.8622290628
972,,17014.0160151855,975916.4517524166
973,,17170.678574648955,965412.69360862
974,,17314.052537424872,963138.7568034731
975,,17088.96985443835,966466.064189736
976,,16866.813246330654,958404.4298309697
977,,16647.544674128356,956553.1353387616
978,,16803.58856281467,958596.1705012469
979,,16897.20674645938,960366.5931432538
980,,17123.714273027046,953531.2912354403
981,,17302.546419935312,960782.3381882745
982,,17482.653779367625,959958.1132186948
983,,17255.379280235833,954051.1644408037
984,,17031.059349592775,958107.2167780867
985,,17294.88768691422,958445.1962224231
986,,17428.699891245436,972178.3332476967
987,,17629.178610648916,965633.1754397806
988,,17399.999288710478,966841.596400469
989,,17588.278969538525,963801.463162433
990,,17860.32481200456,975520.3594960158
991,,18066.920485252598,966415.8767231861
992,,18309.433335180373,955892.2216366923
993,,18508.128934828303,950877.119016673
994,,18267.523258675537,953890.3378934392
995,,18030.045456312757,954308.7222101132
996,,17795.65486538069,961181.1736017474
997,,17564.311352130735,953111.1636782767
998,,17335.97530455304,953565.2210637217
999,,17520.397095158372,954930.7838660897
1000,,17748.487986771892,958168.2765722993
